< GPS_RAW_INT {time_usec : 406563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 30291, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 406763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 29984, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 406963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 29968, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 407363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 30524, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 407563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 31014, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 407763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31477, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 407963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31594, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 408363000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31351, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 408563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 32181, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 408763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 34032, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 408963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 35839, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 409363000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 1624, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 409563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 2194, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 409763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 2801, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 409963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 3413, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 410363000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 4589, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 410563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 4666, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 410763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 4309, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 410963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 3816, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 411363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 3619, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 411563000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 3972, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 411763000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606460, eph : 121, epv : 200, vel : 0, cog : 4676, satellites_visible : 10, alt_ellipsoid : 606460, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 411963000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 6145, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 412363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 10893, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 412563000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 12266, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 412763000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 12744, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
Flight battery 50 percent
< GPS_RAW_INT {time_usec : 412963000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 13002, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 413363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 13850, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 413563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 13917, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
