time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786396257.8228693,-35.3605485,149.1619659,13.36,315.41,0,0,
1786396258.0731323,-35.3605325,149.1619465,13.386,315.42,0,0,
1786396258.3262103,-35.3605165,149.1619273,13.412,315.43,0,0,
1786396258.5743225,-35.3605004,149.1619079,13.438,315.43,0,0,
1786396258.8245533,-35.3604843,149.1618885,13.464,315.42,0,0,
1786396259.0710053,-35.3604683,149.1618692,13.489,315.42,0,0,
1786396259.3244553,-35.3604522,149.1618498,13.514,315.42,0,0,
1786396259.57084,-35.3604362,149.1618305,13.54,315.42,0,0,
1786396259.8222203,-35.3604202,149.1618112,13.566,315.42,0,0,
1786396260.0726867,-35.3604043,149.161792,13.591,315.41,0,0,
1786396260.3254197,-35.3603883,149.1617728,13.617,315.42,0,0,
1786396260.573564,-35.3603724,149.1617536,13.643,315.43,0,0,
1786396260.8252268,-35.3603564,149.1617343,13.669,315.42,0,0,
1786396261.0720048,-35.3603404,149.161715,13.695,315.42,0,0,
1786396261.3287723,-35.3603244,149.1616957,13.721,315.42,0,0,
1786396261.5735245,-35.3603084,149.1616764,13.747,315.42,0,0,
1786396261.8249335,-35.3602923,149.161657,13.773,315.42,0,0,
1786396262.0751414,-35.3602763,149.1616377,13.799,315.43,0,0,
1786396262.3264549,-35.3602603,149.1616184,13.824,315.41,0,0,
1786396262.5714958,-35.3602443,149.1615991,13.85,315.42,0,0,
1786396262.8215978,-35.3602282,149.1615798,13.876,315.42,0,0,
1786396263.0711994,-35.3602122,149.1615604,13.901,315.43,0,0,
1786396263.3219376,-35.3601961,149.1615411,13.927,315.43,0,0,
1786396263.5719702,-35.36018,149.1615217,13.953,315.42,0,0,
1786396263.8231723,-35.360164,149.1615023,13.979,315.43,0,0,
1786396264.0733426,-35.360148,149.161483,14.005,315.43,0,0,
1786396264.3248637,-35.3601319,149.1614637,14.031,315.43,0,0,
1786396264.5752633,-35.360116,149.1614444,14.056,315.43,0,0,
1786396264.8256161,-35.3601,149.1614251,14.082,315.42,0,0,
1786396265.0703952,-35.3600839,149.1614058,14.107,315.42,0,0,
1786396265.3220785,-35.3600679,149.1613865,14.133,315.41,0,0,
1786396265.5760984,-35.3600519,149.1613672,14.158,315.4,0,0,
1786396265.8272676,-35.3600359,149.1613479,14.184,315.42,0,0,
1786396266.0712535,-35.36002,149.1613287,14.209,315.43,0,0,
1786396266.3218036,-35.3600041,149.1613096,14.235,315.42,0,0,
1786396266.571005,-35.3599882,149.1612904,14.261,315.42,0,0,
1786396266.8219469,-35.3599724,149.1612712,14.287,315.43,0,0,
1786396267.072828,-35.3599563,149.1612519,14.313,315.42,0,0,
1786396267.3209505,-35.3599403,149.1612326,14.339,315.41,0,0,
1786396267.5713613,-35.3599242,149.1612132,14.365,315.42,0,0,
1786396267.8222203,-35.3599082,149.1611939,14.391,315.43,0,0,
1786396268.074434,-35.3598921,149.1611745,14.417,315.43,0,0,
1786396268.3249395,-35.3598761,149.1611551,14.443,315.43,0,0,
1786396268.574043,-35.35986,149.1611357,14.468,315.43,0,0,
1786396268.8246744,-35.3598439,149.1611164,14.494,315.44,0,0,
1786396269.0750153,-35.3598279,149.1610971,14.519,315.44,0,0,
1786396269.3262694,-35.3598118,149.1610777,14.545,315.43,0,0,
1786396269.5742059,-35.3597958,149.1610584,14.571,315.43,0,0,
1786396269.8253298,-35.3597797,149.161039,14.597,315.43,0,0,
1786396270.072497,-35.3597637,149.1610197,14.623,315.44,0,0,
1786396270.3236265,-35.3597477,149.1610005,14.649,315.44,0,0,
1786396270.5742054,-35.3597317,149.1609812,14.674,315.42,0,0,
1786396270.8250115,-35.3597158,149.160962,14.7,315.42,0,0,
