time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786456253.486047,-35.3592124,149.1638896,15.009,344.99,-0.0004800000000000006,-0.0004800000000000006,
1786456253.9867425,-35.3591497,149.1638727,15.017,345.45,-0.0004800000000000006,-0.0004800000000000006,
1786456254.4874597,-35.3591299,149.1638671,15.018,345.4,-0.0004800000000000006,-0.0004800000000000006,
1786456254.988447,-35.3590756,149.1638503,15.005,345.11,-0.0004800000000000006,-0.0004800000000000006,
1786456255.4891949,-35.3590597,149.1638447,14.996,345.08,-0.0004800000000000006,-0.0004800000000000006,
1786456255.9899378,-35.3590198,149.1638301,14.967,347.13,-0.0004800000000000006,-0.0004800000000000006,
1786456256.4906495,-35.3590093,149.1638266,14.961,349.83,-0.0004800000000000006,-0.0004800000000000006,
1786456256.9913864,-35.3589861,149.1638237,14.954,10.72,-0.0004800000000000006,-0.0004800000000000006,
1786456257.492296,-35.3589811,149.1638259,14.954,24.1,-0.0004800000000000006,-0.0004800000000000006,
1786456257.993153,-35.3589723,149.1638444,14.955,68.44,-0.0004900000000000006,-0.0004900000000000006,
1786456258.4942884,-35.3589708,149.1638546,14.955,78.26,-0.0004900000000000006,-0.0004900000000000006,
1786456258.995313,-35.3589681,149.163896,14.963,85.62,-0.0005000000000000007,-0.0005000000000000007,
1786456259.496135,-35.3589673,149.1639129,14.966,86.43,-0.0005000000000000007,-0.0005000000000000007,
1786456259.9968643,-35.3589635,149.1639723,14.976,85.9,-0.0005100000000000007,-0.0005100000000000007,
1786456260.4977014,-35.3589619,149.1639945,14.979,85.63,-0.0005100000000000007,-0.0005100000000000007,
1786456260.9986858,-35.3589575,149.1640659,14.984,85.56,-0.0005200000000000007,-0.0005200000000000007,
1786456261.499529,-35.3589569,149.1640901,14.985,86.05,-0.0005200000000000007,-0.0005200000000000007,
1786456262.0003378,-35.3589548,149.1641647,14.982,86.6,-0.0005300000000000007,-0.0005300000000000007,
1786456262.5012174,-35.3589543,149.1641894,14.982,86.83,-0.0005300000000000007,-0.0005300000000000007,
1786456263.002039,-35.3589505,149.1642647,14.975,86.52,-0.0005400000000000008,-0.0005400000000000008,
1786456263.5028617,-35.3589492,149.1642895,14.973,86.52,-0.0005400000000000008,-0.0005400000000000008,
1786456264.0035818,-35.3589437,149.1643651,14.967,86.08,-0.0005500000000000008,-0.0005500000000000008,
1786456264.504329,-35.3589421,149.16439,14.967,86.11,-0.0005500000000000008,-0.0005500000000000008,
1786456265.0053859,-35.3589362,149.1644655,14.965,85.87,-0.0005600000000000008,-0.0005600000000000008,
1786456265.506207,-35.3589346,149.1644905,14.965,85.94,-0.0005600000000000008,-0.0005600000000000008,
1786456266.0069776,-35.3589288,149.1645662,14.964,85.79,-0.0005700000000000008,-0.0005700000000000008,
1786456266.507659,-35.3589272,149.1645914,14.964,85.87,-0.0005700000000000008,-0.0005700000000000008,
1786456267.0087295,-35.3589215,149.1646674,14.964,85.75,-0.0005800000000000009,-0.0005800000000000009,
1786456267.5094144,-35.35892,149.1646925,14.964,85.84,-0.0005800000000000009,-0.0005800000000000009,
1786456268.0101535,-35.3589144,149.1647684,14.963,85.75,-0.0005900000000000009,-0.0005900000000000009,
1786456268.5112584,-35.3589129,149.1647936,14.963,85.86,-0.0005900000000000009,-0.0005900000000000009,
1786456269.0119674,-35.3589075,149.1648695,14.963,85.76,-0.0006000000000000009,-0.0006000000000000009,
1786456269.51271,-35.3589059,149.1648944,14.963,85.88,-0.0006000000000000009,-0.0006000000000000009,
1786456270.0134895,-35.3589006,149.1649696,14.966,85.82,-0.000610000000000001,-0.000610000000000001,
1786456270.5143204,-35.3588992,149.1649944,14.967,85.93,-0.000610000000000001,-0.000610000000000001,
1786456271.0151556,-35.3588939,149.1650696,14.971,85.85,-0.000620000000000001,-0.000620000000000001,
1786456271.5159159,-35.3588924,149.1650943,14.972,85.96,-0.000620000000000001,-0.000620000000000001,
1786456272.016607,-35.3588866,149.1651697,14.975,85.84,-0.000630000000000001,-0.000630000000000001,
1786456272.517296,-35.3588848,149.1651946,14.977,85.63,-0.000630000000000001,-0.000630000000000001,
1786456273.0180576,-35.3588795,149.1652702,14.981,85.97,-0.000640000000000001,-0.000640000000000001,
1786456273.518962,-35.358878,149.1652951,14.982,85.86,-0.000640000000000001,-0.000640000000000001,
1786456274.0198,-35.358873,149.16537,14.986,86.13,-0.0006500000000000011,-0.0006500000000000011,
1786456274.5206192,-35.3588715,149.1653948,14.987,85.96,-0.0006500000000000011,-0.0006500000000000011,
1786456275.0214117,-35.3588664,149.1654692,14.991,86.11,-0.0006600000000000011,-0.0006600000000000011,
1786456275.5223062,-35.3588649,149.1654937,14.992,85.92,-0.0006600000000000011,-0.0006600000000000011,
1786456276.0231009,-35.3588596,149.1655676,14.994,86.06,-0.0006700000000000011,-0.0006700000000000011,
1786456276.5241761,-35.358858,149.1655919,14.995,85.86,-0.0006700000000000011,-0.0006700000000000011,
1786456277.0249386,-35.3588525,149.165666,14.996,86.0,-0.0006800000000000011,-0.0006800000000000011,
1786456277.525798,-35.3588508,149.1656906,14.996,85.8,-0.0006800000000000011,-0.0006800000000000011,
1786456278.02657,-35.3588454,149.1657648,14.997,85.95,-0.0006900000000000012,-0.0006900000000000012,
1786456278.5273285,-35.3588438,149.1657893,14.997,85.78,-0.0006900000000000012,-0.0006900000000000012,
1786456279.0281668,-35.3588383,149.1658637,14.998,85.94,-0.0007000000000000012,-0.0007000000000000012,
1786456279.529228,-35.3588366,149.1658883,14.998,85.76,-0.0007000000000000012,-0.0007000000000000012,
1786456280.0299847,-35.3588312,149.1659626,14.997,85.91,-0.0007100000000000012,-0.0007100000000000012,
1786456280.5308824,-35.3588295,149.1659871,14.998,85.74,-0.0007100000000000012,-0.0007100000000000012,
1786456281.0317152,-35.3588241,149.1660615,14.997,85.9,-0.0007200000000000012,-0.0007200000000000012,
1786456281.5324686,-35.3588225,149.166086,14.997,85.72,-0.0007200000000000012,-0.0007200000000000012,
1786456282.0331507,-35.3588172,149.16616,14.999,85.92,-0.0007300000000000013,-0.0007300000000000013,
1786456282.5340452,-35.3588155,149.1661845,14.999,85.74,-0.0007300000000000013,-0.0007300000000000013,
1786456283.034915,-35.3588101,149.1662587,14.999,85.87,-0.0007400000000000013,-0.0007400000000000013,
1786456283.5357234,-35.3588084,149.1662833,15.0,85.69,-0.0007400000000000013,-0.0007400000000000013,
1786456284.0365098,-35.358803,149.1663576,15.0,85.85,-0.0007500000000000013,-0.0007500000000000013,
1786456284.5373557,-35.3588014,149.1663822,15.0,85.68,-0.0007500000000000013,-0.0007500000000000013,
1786456285.0380828,-35.3587961,149.1664565,15.0,85.86,-0.0007600000000000013,-0.0007600000000000013,
1786456285.5388377,-35.3587944,149.1664811,15.0,85.67,-0.0007600000000000013,-0.0007600000000000013,
1786456286.0395615,-35.3587891,149.1665551,15.0,85.86,-0.0007700000000000014,-0.0007700000000000014,
1786456286.5404327,-35.3587875,149.1665796,15.0,85.68,-0.0007700000000000014,-0.0007700000000000014,
1786456287.0411425,-35.358782,149.1666538,15.0,85.82,-0.0007800000000000014,-0.0007800000000000014,
1786456287.5418882,-35.3587804,149.1666784,15.0,85.65,-0.0007800000000000014,-0.0007800000000000014,
1786456288.0428588,-35.358775,149.1667527,15.0,85.83,-0.0007900000000000014,-0.0007900000000000014,
1786456288.5439723,-35.3587734,149.1667773,15.0,85.65,-0.0007900000000000014,-0.0007900000000000014,
1786456289.0451334,-35.358768,149.1668516,15.0,85.81,-0.0008000000000000014,-0.0008000000000000014,
1786456289.5459008,-35.3587663,149.1668763,15.0,85.64,-0.0008000000000000014,-0.0008000000000000014,
1786456290.0468464,-35.3587609,149.1669507,15.0,85.79,-0.0008100000000000015,-0.0008100000000000015,
1786456290.5475547,-35.3587593,149.1669752,15.0,85.6,-0.0008100000000000015,-0.0008100000000000015,
1786456291.049171,-35.358754,149.1670491,15.0,85.83,-0.0008200000000000015,-0.0008200000000000015,
1786456291.5500522,-35.3587524,149.1670738,15.0,85.64,-0.0008200000000000015,-0.0008200000000000015,
1786456292.0521843,-35.3587453,149.1671726,15.001,85.61,-0.0008300000000000015,-0.0008300000000000015,
1786456292.5532072,-35.3587438,149.1671971,15.002,85.77,-0.0008300000000000015,-0.0008300000000000015,
1786456293.0540395,-35.3587382,149.1672716,15.003,85.6,-0.0008400000000000016,-0.0008400000000000016,
1786456293.5547535,-35.3587367,149.1672961,15.003,85.77,-0.0008400000000000016,-0.0008400000000000016,
1786456294.055666,-35.3587312,149.1673708,15.003,85.61,-0.0008500000000000016,-0.0008500000000000016,
1786456294.556367,-35.3587297,149.1673953,15.003,85.78,-0.0008500000000000016,-0.0008500000000000016,
1786456295.056907,-35.3587241,149.1674699,15.003,85.61,-0.0008600000000000016,-0.0008600000000000016,
1786456295.5579002,-35.3587227,149.1674945,15.003,85.78,-0.0008600000000000016,-0.0008600000000000016,
1786456296.0585377,-35.3587171,149.1675687,15.001,85.59,-0.0008700000000000016,-0.0008700000000000016,
1786456296.5592215,-35.3587157,149.1675931,15.001,85.77,-0.0008700000000000016,-0.0008700000000000016,
1786456297.0599983,-35.3587102,149.1676672,15.0,85.61,-0.0008800000000000017,-0.0008800000000000017,
1786456297.5607312,-35.3587087,149.1676918,15.001,85.78,-0.0008800000000000017,-0.0008800000000000017,
1786456298.0616024,-35.3587031,149.1677663,15.002,85.6,-0.0008900000000000017,-0.0008900000000000017,
1786456298.5623367,-35.3587016,149.1677908,15.003,85.77,-0.0008900000000000017,-0.0008900000000000017,
1786456299.0633156,-35.358696,149.1678654,15.003,85.57,-0.0009000000000000017,-0.0009000000000000017,
1786456299.563993,-35.3586945,149.1678901,15.003,85.75,-0.0009000000000000017,-0.0009000000000000017,
1786456300.0649147,-35.358689,149.1679648,15.003,85.6,-0.0009100000000000017,-0.0009100000000000017,
1786456300.566224,-35.3586875,149.1679893,15.003,85.78,-0.0009100000000000017,-0.0009100000000000017,
1786456301.0670211,-35.358682,149.1680638,15.002,85.61,-0.0009200000000000018,-0.0009200000000000018,
1786456301.5677974,-35.3586806,149.1680883,15.002,85.78,-0.0009200000000000018,-0.0009200000000000018,
1786456302.0687876,-35.3586749,149.1681627,15.0,85.57,-0.0009300000000000018,-0.0009300000000000018,
1786456302.5694833,-35.3586735,149.1681871,15.001,85.75,-0.0009300000000000018,-0.0009300000000000018,
1786456303.0702925,-35.3586679,149.1682614,15.002,85.59,-0.0009400000000000018,-0.0009400000000000018,
1786456303.5710096,-35.3586665,149.1682859,15.003,85.76,-0.0009400000000000018,-0.0009400000000000018,
1786456304.0718124,-35.3586609,149.1683605,15.003,85.59,-0.0009500000000000018,-0.0009500000000000018,
1786456304.5725648,-35.3586594,149.168385,15.003,85.76,-0.0009500000000000018,-0.0009500000000000018,
1786456305.0735326,-35.3586539,149.1684595,15.003,85.59,-0.0009600000000000019,-0.0009600000000000019,
1786456305.5742993,-35.3586524,149.168484,15.003,85.76,-0.0009600000000000019,-0.0009600000000000019,
1786456306.0750637,-35.3586468,149.1685586,15.002,85.58,-0.0009700000000000019,-0.0009700000000000019,
1786456306.5758216,-35.3586453,149.168583,15.002,85.75,-0.0009700000000000019,-0.0009700000000000019,
1786456307.0766964,-35.3586398,149.1686574,15.0,85.59,-0.000980000000000002,-0.000980000000000002,
1786456307.5774715,-35.3586384,149.1686818,15.0,85.76,-0.000980000000000002,-0.000980000000000002,
1786456308.0782576,-35.3586328,149.1687564,15.002,85.6,-0.000980000000000002,-0.000980000000000002,
1786456308.5790558,-35.3586313,149.168781,15.003,85.77,-0.000980000000000002,-0.000980000000000002,
1786456309.0799282,-35.3586258,149.1688556,15.003,85.58,-0.000980000000000002,-0.000980000000000002,
1786456309.5806873,-35.3586243,149.16888,15.003,85.75,-0.000980000000000002,-0.000980000000000002,
1786456310.0814598,-35.3586187,149.1689548,15.003,85.6,-0.000980000000000002,-0.000980000000000002,
1786456310.5822115,-35.3586172,149.1689793,15.003,85.77,-0.000980000000000002,-0.000980000000000002,
1786456311.0830088,-35.3586109,149.1690546,15.003,85.48,-0.000980000000000002,-0.000980000000000002,
1786456311.583747,-35.3586083,149.1690801,15.003,85.18,-0.000980000000000002,-0.000980000000000002,
1786456312.0846703,-35.3586001,149.1691573,15.01,84.72,-0.000980000000000002,-0.000980000000000002,
1786456312.5854888,-35.3585976,149.1691821,15.011,84.72,-0.000980000000000002,-0.000980000000000002,
1786456313.0862334,-35.3585917,149.169251,15.0,84.91,-0.000980000000000002,-0.000980000000000002,
1786456313.5869415,-35.3585903,149.1692715,14.992,84.94,-0.000980000000000002,-0.000980000000000002,
1786456314.0877967,-35.358588,149.1693238,14.964,87.62,-0.000980000000000002,-0.000980000000000002,
1786456314.5885627,-35.3585883,149.1693381,14.957,90.44,-0.000980000000000002,-0.000980000000000002,
1786456315.089327,-35.3585934,149.1693718,14.944,108.58,-0.000980000000000002,-0.000980000000000002,
1786456315.5906987,-35.358597,149.1693801,14.941,118.43,-0.000980000000000002,-0.000980000000000002,
1786456316.0914774,-35.3586149,149.1693986,14.933,148.3,-0.000990000000000002,-0.000990000000000002,
1786456316.5922527,-35.3586235,149.1694035,14.931,154.43,-0.000990000000000002,-0.000990000000000002,
1786456317.0929976,-35.358657,149.1694171,14.924,162.98,-0.001000000000000002,-0.001000000000000002,
1786456317.593736,-35.3586708,149.1694218,14.921,164.07,-0.001000000000000002,-0.001000000000000002,
1786456318.094541,-35.3587193,149.1694386,14.915,164.19,-0.001010000000000002,-0.001010000000000002,
1786456318.5952795,-35.3587375,149.1694451,14.914,163.99,-0.001010000000000002,-0.001010000000000002,
1786456319.0961888,-35.3587967,149.169465,14.913,164.07,-0.001020000000000002,-0.001020000000000002,
1786456319.596963,-35.3588183,149.1694711,14.913,164.59,-0.001020000000000002,-0.001020000000000002,
1786456320.097684,-35.3588834,149.1694907,14.928,164.86,-0.001030000000000002,-0.001030000000000002,
1786456320.5985057,-35.3589055,149.1694971,14.932,165.07,-0.001030000000000002,-0.001030000000000002,
1786456321.0993047,-35.3589692,149.1695195,14.949,164.51,-0.001040000000000002,-0.001040000000000002,
1786456321.6002278,-35.3589906,149.1695271,14.953,164.33,-0.001040000000000002,-0.001040000000000002,
1786456322.10121,-35.3590541,149.1695507,14.967,164.26,-0.001050000000000002,-0.001050000000000002,
1786456322.6020098,-35.3590756,149.1695584,14.97,164.15,-0.001050000000000002,-0.001050000000000002,
1786456323.1032348,-35.3591392,149.1695821,14.979,164.2,-0.0010600000000000021,-0.0010600000000000021,
1786456323.6040325,-35.3591607,149.1695897,14.981,164.09,-0.0010600000000000021,-0.0010600000000000021,
1786456324.1048841,-35.3592247,149.1696135,14.987,164.15,-0.0010700000000000022,-0.0010700000000000022,
1786456324.6056862,-35.3592465,149.1696212,14.988,164.02,-0.0010700000000000022,-0.0010700000000000022,
1786456325.1064339,-35.3593107,149.1696451,14.992,164.06,-0.0010800000000000022,-0.0010800000000000022,
1786456325.6072593,-35.3593324,149.1696528,14.992,163.93,-0.0010800000000000022,-0.0010800000000000022,
1786456326.1081529,-35.3593966,149.1696765,14.994,164.03,-0.0010900000000000022,-0.0010900000000000022,
1786456326.6088643,-35.3594185,149.1696841,14.994,163.9,-0.0010900000000000022,-0.0010900000000000022,
1786456327.1100442,-35.3594829,149.1697077,14.996,164.03,-0.0011000000000000022,-0.0011000000000000022,
1786456327.610769,-35.3595046,149.1697153,14.996,163.92,-0.0011000000000000022,-0.0011000000000000022,
1786456328.112281,-35.3595691,149.1697388,14.998,164.04,-0.0011100000000000023,-0.0011100000000000023,
